n,k,d
2.91425,-0.0376305,0.0005
2.30831,-0.0518447,0.0005
2.6534,-0.025716,0.0005
2.77338,-0.0394623,0.0005
2.08934,-0.014298,0.0005
2.03556,-0.0796065,0.0005
2.88894,-0.0945009,0.0005
2.09954,-0.0582759,0.0005
2.99257,-0.0323055,0.0005
2.44088,-0.0611846,0.0005
2.85783,-0.0490602,0.0005
2.77625,-0.00218782,0.0005
2.9677,-0.048712,0.0005
2.00927,-0.0265578,0.0005
2.99084,-0.0952359,0.0005
2.40891,-0.0682978,0.0005
2.04143,-0.0305033,0.0005
2.47194,-0.0158273,0.0005
2.22956,-0.0861338,0.0005
2.57246,-0.0333264,0.0005
2.51888,-0.0309897,0.0005
2.24346,-0.0627511,0.0005
2.38632,-0.00279083,0.0005
2.73143,-0.0810189,0.0005
2.07145,-0.0808713,0.0005
2.38651,-0.0673835,0.0005
2.96833,-0.00196873,0.0005
2.27015,-0.0686883,0.0005
2.23465,-0.083432,0.0005
2.70873,-0.0955144,0.0005
2.82028,-0.0393927,0.0005
2.54544,-0.0538696,0.0005
2.88714,-0.0617818,0.0005
2.24946,-0.0570003,0.0005
2.15886,-0.012237,0.0005
2.32639,-0.0640087,0.0005
2.43877,-0.0732675,0.0005
2.23067,-0.087348,0.0005
2.17529,-0.0676349,0.0005
2.49701,-0.0960183,0.0005
2.5009,-0.0295145,0.0005
2.73383,-0.0894526,0.0005
2.50757,-0.00665382,0.0005
2.99057,-0.0300808,0.0005
2.02365,-0.0527348,0.0005
2.99533,-0.0812845,0.0005
2.16642,-0.0657158,0.0005
2.61937,-0.0944285,0.0005
2.14577,-0.0871539,0.0005
2.84232,-0.0281268,0.0005
2.76255,-0.097487,0.0005
2.53389,-0.0433321,0.0005
2.36896,-0.0311415,0.0005
2.04015,-0.042786,0.0005
2.66938,-0.0867614,0.0005
2.43453,-0.00190562,0.0005
2.87598,-0.0217312,0.0005
2.40612,-0.0581837,0.0005
2.25306,-0.0568146,0.0005
2.55545,-0.00932119,0.0005
2.43483,-0.0323821,0.0005
2.65938,-0.00339308,0.0005
2.9163,-0.0693882,0.0005
2.70886,-0.046222,0.0005
2.45313,-0.0858024,0.0005
2.34831,-0.0441448,0.0005
2.17747,-0.098889,0.0005
2.83536,-0.0242586,0.0005
2.20786,-0.0700694,0.0005
2.18213,-0.0924112,0.0005
2.07484,-0.0318953,0.0005
2.06611,-0.0514741,0.0005
2.76161,-0.0676935,0.0005
2.79954,-0.0406248,0.0005
2.65316,-0.0751093,0.0005
2.26836,-0.0264748,0.0005
2.82426,-0.0548329,0.0005
2.72563,-0.0895712,0.0005
2.96604,-0.0337423,0.0005
2.89309,-0.0453965,0.0005
2.02831,-0.0214313,0.0005
2.49914,-0.0557741,0.0005
2.63004,-0.00527612,0.0005
2.96996,-0.0338813,0.0005
2.22932,-0.0935923,0.0005
2.15049,-0.0101773,0.0005
2.64862,-0.0293576,0.0005
2.6751,-0.0982637,0.0005
2.96244,-0.0655107,0.0005
2.10438,-0.0982881,0.0005
2.53398,-0.0765112,0.0005
2.13549,-0.0196022,0.0005
2.15769,-0.025234,0.0005
2.53167,-0.0591481,0.0005
2.87873,-0.093329,0.0005
2.11656,-0.0545084,0.0005
2.14394,-0.0379085,0.0005
2.09607,-0.0491045,0.0005
2.70723,-0.0747275,0.0005
2.76288,-0.0649567,0.0005
2.77031,-0.0881854,0.0005
2.78516,-0.0829789,0.0005
2.10354,-0.0124471,0.0005
2.75914,-0.0877223,0.0005
2.22745,-0.0223815,0.0005
2.15726,-0.0740514,0.0005
2.86763,-0.0961681,0.0005
2.46204,-0.0550561,0.0005
2.66408,-0.0260366,0.0005
2.24134,-0.00294224,0.0005
2.49639,-0.019395,0.0005
2.205,-0.0338684,0.0005
2.8297,-0.0401157,0.0005
2.9327,-0.00346548,0.0005
2.3161,-0.0517021,0.0005
2.92626,-0.0892958,0.0005
2.06156,-0.0716974,0.0005
2.34901,-0.0186212,0.0005
2.46437,-0.057582,0.0005
2.49136,-0.0317092,0.0005
2.24602,-0.0675878,0.0005
2.4771,-0.0133998,0.0005
2.98232,-0.0659671,0.0005
2.90052,-0.0928424,0.0005
2.57819,-0.0112622,0.0005
2.25067,-0.0952922,0.0005
2.27847,-0.0128285,0.0005
2.45574,-0.0321885,0.0005
2.59376,-0.0426992,0.0005
2.88564,-0.0425358,0.0005
2.80484,-0.00189034,0.0005
2.73356,-0.0309446,0.0005
2.14938,-0.081819,0.0005
2.17667,-0.0809621,0.0005
2.05258,-0.00703121,0.0005
2.40292,-0.00155355,0.0005
2.638,-0.00330745,0.0005
2.45318,-0.0787275,0.0005
2.38486,-0.0721286,0.0005
2.48751,-0.0187808,0.0005
2.818,-0.023368,0.0005
2.99396,-0.0218756,0.0005
2.09004,-0.0470348,0.0005
2.93808,-0.0353235,0.0005
2.83382,-0.0832293,0.0005
2.22735,-0.0227036,0.0005
2.33055,-0.0265499,0.0005
2.4543,-0.0816677,0.0005
2.30574,-0.0994531,0.0005
2.07627,-0.025083,0.0005
2.59068,-0.0176667,0.0005
2.62201,-0.0371708,0.0005
2.06546,-0.0694778,0.0005
2.5242,-0.053134,0.0005
2.61678,-0.0137557,0.0005
2.43862,-0.0866673,0.0005
2.50036,-0.0321745,0.0005
2.71378,-0.0561439,0.0005
2.33325,-0.099799,0.0005
2.18072,-0.00527157,0.0005
2.42032,-0.0952314,0.0005
2.03396,-0.0972886,0.0005
2.24734,-0.096296,0.0005
2.74496,-0.0782789,0.0005
2.95475,-0.0139137,0.0005
2.44399,-0.0775594,0.0005
2.11512,-0.0576783,0.0005
2.33624,-0.0634714,0.0005
2.06997,-0.0269968,0.0005
2.02728,-0.0536287,0.0005
2.33282,-0.0441849,0.0005
2.23325,-0.0255831,0.0005
2.8434,-0.00941138,0.0005
2.93954,-0.0674099,0.0005
2.34986,-0.0203857,0.0005
2.77991,-0.0210777,0.0005
2.54373,-0.0482609,0.0005
2.78864,-0.0362809,0.0005
2.84922,-0.0937218,0.0005
2.10813,-0.0881198,0.0005
2.9952,-0.0524472,0.0005
2.44588,-0.024627,0.0005
2.57647,-0.0994298,0.0005
2.91632,-0.0200629,0.0005
2.36829,-0.0734224,0.0005
2.92416,-0.0381918,0.0005
2.90541,-0.00635101,0.0005
2.12244,-0.0391845,0.0005
2.21707,-0.0129201,0.0005
2.95219,-0.00806228,0.0005
2.90988,-0.0494467,0.0005
2.96787,-0.0611738,0.0005
2.27951,-0.0325442,0.0005
2.63529,-0.0523488,0.0005
2.21606,-0.064201,0.0005
2.45508,-0.00284876,0.0005
2.56649,-0.0881678,0.0005
2.59298,-0.019227,0.0005
2.25954,-0.041388,0.0005
2.09035,-0.0728253,0.0005
2.01935,-0.0318314,0.0005
2.35962,-0.0276059,0.0005
2.04679,-0.070772,0.0005
2.01865,-0.0275858,0.0005
2.04844,-0.0656359,0.0005
2.05125,-0.0825207,0.0005
2.58265,-0.0354948,0.0005
2.89627,-0.0695362,0.0005
2.47426,-0.0560531,0.0005
2.6535,-4.5373e-05,0.0005
2.98528,-0.086582,0.0005
2.78868,-0.0746518,0.0005
2.71437,-0.0761555,0.0005
2.11215,-0.0701625,0.0005
2.79551,-0.0574416,0.0005
2.28805,-0.073408,0.0005
2.79608,-0.0399343,0.0005
2.97643,-0.0437251,0.0005
2.94751,-0.0593076,0.0005
2.58945,-0.044716,0.0005
2.29162,-0.00707248,0.0005
2.25611,-0.0274545,0.0005
2.45946,-0.0924522,0.0005
2.25582,-0.0975277,0.0005
2.48493,-0.0962019,0.0005
2.12019,-0.0338313,0.0005
2.45835,-0.0766604,0.0005
2.20962,-0.0342866,0.0005
2.34054,-0.0506109,0.0005
2.53732,-0.0574173,0.0005
2.52591,-0.0368417,0.0005
2.39296,-0.0477052,0.0005
2.93545,-0.0213175,0.0005
2.34957,-0.0973398,0.0005
2.20151,-0.0651902,0.0005
2.36663,-0.0286222,0.0005
2.20973,-0.0288576,0.0005
2.95597,-0.0729167,0.0005
2.41199,-0.0392643,0.0005
2.15866,-0.00801585,0.0005
2.70562,-0.0851851,0.0005
2.9831,-0.000450928,0.0005
2.27978,-0.0776281,0.0005
2.34536,-0.0858693,0.0005
2.95298,-0.0371678,0.0005
2.13534,-0.0477042,0.0005
2.93314,-0.0857932,0.0005
2.73606,-0.0309999,0.0005
2.51015,-0.0642288,0.0005
2.688,-0.061454,0.0005
2.66134,-0.0913682,0.0005
2.99058,-0.0938752,0.0005
2.32877,-0.0464297,0.0005
2.62952,-0.00195205,0.0005
2.78062,-0.0194195,0.0005
2.10613,-0.0435594,0.0005
2.31719,-0.0976679,0.0005
2.63982,-0.0794431,0.0005
2.15221,-0.00472972,0.0005
2.59914,-0.0908268,0.0005
2.89688,-0.0180113,0.0005
2.21109,-0.05776,0.0005
2.66957,-0.0972683,0.0005
2.56284,-0.0757336,0.0005
2.48506,-0.0335468,0.0005
2.0963,-0.0513567,0.0005
2.48838,-0.0152628,0.0005
2.68873,-0.0667002,0.0005
2.86462,-0.0374574,0.0005
2.43975,-0.0638568,0.0005
2.68034,-0.0909817,0.0005
2.78692,-0.0448998,0.0005
2.21447,-0.0852458,0.0005
2.68378,-0.0178888,0.0005
2.93806,-0.088964,0.0005
2.18722,-0.0402711,0.0005
2.83398,-0.0473556,0.0005
2.68767,-0.00933066,0.0005
2.72568,-0.0410913,0.0005
2.02014,-0.0294281,0.0005
2.78066,-0.000979663,0.0005
2.89365,-0.0494769,0.0005
2.2482,-0.0187635,0.0005
2.40072,-0.0194294,0.0005
2.56222,-0.0866652,0.0005
2.55531,-0.0954498,0.0005
2.32337,-0.0964749,0.0005
2.54919,-0.074129,0.0005
2.85166,-0.0114688,0.0005
2.21211,-0.0276164,0.0005
2.35521,-0.0825754,0.0005
2.56859,-0.0682695,0.0005
2.33529,-0.0297847,0.0005
2.93486,-0.0918403,0.0005
2.34049,-0.0220808,0.0005
2.26689,-0.0924125,0.0005
2.49327,-0.0862357,0.0005
2.06349,-0.0488904,0.0005
2.22839,-0.0428383,0.0005
2.44168,-0.0539046,0.0005
2.84727,-0.0132273,0.0005
2.24749,-0.0780934,0.0005
2.5346,-0.0866731,0.0005
2.11625,-0.0650713,0.0005
2.23214,-0.0614816,0.0005
2.708,-0.0649325,0.0005
2.29235,-0.0242401,0.0005
2.26005,-0.0695324,0.0005
2.72229,-0.0928595,0.0005
2.88473,-0.0662296,0.0005
2.10522,-0.0295158,0.0005
2.05296,-0.0843338,0.0005
2.27235,-0.0925625,0.0005
2.67003,-0.0971896,0.0005
2.49106,-0.0160734,0.0005
2.06817,-0.0672537,0.0005
2.43941,-0.00213591,0.0005
2.93702,-0.0903887,0.0005
2.1458,-0.0441098,0.0005
2.06378,-0.0598846,0.0005
2.93927,-0.0674671,0.0005
2.10109,-0.0243294,0.0005
2.93914,-0.0834142,0.0005
2.79392,-0.00156868,0.0005
2.18153,-0.012173,0.0005
2.07289,-0.047962,0.0005
2.65956,-0.0619027,0.0005
2.89325,-0.0199792,0.0005
2.04852,-0.0949535,0.0005
2.18834,-0.0399844,0.0005
2.20728,-0.0779386,0.0005
2.04839,-0.00356699,0.0005
2.25066,-0.0384865,0.0005
2.34411,-0.0439337,0.0005
2.2235,-0.0843867,0.0005
2.5772,-0.0488892,0.0005
2.31654,-0.0155789,0.0005
2.3334,-0.0119578,0.0005
2.472,-0.00443748,0.0005
2.96624,-0.00889272,0.0005
2.25671,-0.0711639,0.0005
2.09149,-0.047472,0.0005
2.39561,-0.0617938,0.0005
2.98028,-0.0228253,0.0005
2.48239,-0.0720286,0.0005
2.91974,-0.0429609,0.0005
2.66275,-0.0182853,0.0005
2.68893,-0.0147485,0.0005
2.74846,-0.0205929,0.0005
2.80684,-0.0867317,0.0005
2.45583,-0.0552099,0.0005
2.41161,-0.010914,0.0005
2.53925,-0.0553299,0.0005
2.10637,-0.0604221,0.0005
2.58233,-0.0175822,0.0005
2.69873,-0.0808819,0.0005
2.88885,-0.0961667,0.0005
2.37392,-0.0641858,0.0005
2.85869,-0.0268639,0.0005
2.94055,-0.0525663,0.0005
2.30349,-0.0972753,0.0005
2.22703,-0.0313588,0.0005
2.07988,-0.0521546,0.0005
2.30502,-0.0956719,0.0005
2.7931,-0.0374935,0.0005
2.65188,-0.0402859,0.0005
2.39173,-0.0623681,0.0005
2.69548,-0.0777511,0.0005
2.48467,-0.0466374,0.0005
2.99978,-0.0316776,0.0005
2.24436,-0.0403403,0.0005
2.52276,-0.0211685,0.0005
2.17091,-0.0422477,0.0005
2.46148,-0.0408974,0.0005
2.45328,-0.0868021,0.0005
2.02157,-0.0100204,0.0005
2.64064,-0.02051,0.0005
2.00868,-0.069736,0.0005
2.18778,-0.0314872,0.0005
2.80888,-0.0664125,0.0005
2.47647,-0.0599598,0.0005
2.2896,-0.00306816,0.0005
2.53118,-0.039857,0.0005
2.03351,-0.0481469,0.0005
2.06802,-0.0483122,0.0005
2.61696,-0.0736038,0.0005
2.18513,-0.0273975,0.0005
2.70719,-0.0562908,0.0005
2.83533,-0.0607938,0.0005
2.61974,-0.0263649,0.0005
2.1011,-0.0747433,0.0005
2.01561,-0.00534235,0.0005
2.0603,-0.0368899,0.0005
2.57485,-0.0225865,0.0005
2.28571,-0.0707447,0.0005
2.51833,-0.0317507,0.0005
2.11961,-0.0461089,0.0005
2.50313,-0.00475791,0.0005
2.41301,-0.0888362,0.0005
2.83738,-0.0960309,0.0005
2.01077,-0.0860061,0.0005
2.30941,-0.0497382,0.0005
2.50595,-0.032374,0.0005
2.0639,-0.0498617,0.0005
2.87916,-0.0643847,0.0005
2.62419,-0.0452341,0.0005
2.32731,-0.0326155,0.0005
2.84317,-0.0877931,0.0005
2.48152,-0.023169,0.0005
2.72655,-0.0530911,0.0005
2.2802,-0.0827694,0.0005
2.64132,-0.080807,0.0005
2.95902,-0.0942256,0.0005
2.33963,-0.0406843,0.0005
2.57367,-0.0355683,0.0005
2.89032,-0.0705655,0.0005
2.57887,-0.0971733,0.0005
2.74849,-0.0992528,0.0005
2.94035,-0.0225874,0.0005
2.35548,-0.068683,0.0005
2.30019,-0.0228822,0.0005
2.43872,-0.0698598,0.0005
2.17848,-0.0740553,0.0005
2.41255,-0.0289681,0.0005
2.02295,-0.0291545,0.0005
2.75855,-0.0395633,0.0005
2.88231,-0.0233791,0.0005
2.54908,-0.0926474,0.0005
2.16595,-0.091938,0.0005
2.23518,-0.0965183,0.0005
2.61302,-0.0968288,0.0005
2.85063,-0.0708811,0.0005
2.30564,-0.0956982,0.0005
2.73517,-0.00636376,0.0005
2.20498,-0.0231477,0.0005
2.88597,-0.0902684,0.0005
2.64366,-0.0135659,0.0005
2.95598,-0.0906335,0.0005
2.01783,-0.0552187,0.0005
2.17226,-0.0658541,0.0005
2.623,-0.0529737,0.0005
2.59716,-0.0480715,0.0005
2.22374,-0.0700898,0.0005
2.48346,-0.0547464,0.0005
2.03871,-0.048409,0.0005
2.12375,-0.0365266,0.0005
2.57191,-0.067777,0.0005
2.41494,-0.0856973,0.0005
2.65544,-0.0691179,0.0005
2.48754,-0.0361689,0.0005
2.09115,-0.00619856,0.0005
2.72734,-0.055424,0.0005
2.92441,-0.0350808,0.0005
2.53888,-0.00351522,0.0005
2.2456,-0.0929056,0.0005
2.76537,-0.0800631,0.0005
2.42267,-0.0662601,0.0005
2.8971,-0.0656468,0.0005
2.81902,-0.000418768,0.0005
2.25431,-0.003663,0.0005
2.70898,-0.00547282,0.0005
2.30452,-0.0130986,0.0005
2.84457,-0.0544122,0.0005
2.44275,-0.0672289,0.0005
2.6178,-0.0118064,0.0005
2.25249,-0.0160164,0.0005
2.24372,-0.0596772,0.0005
2.53712,-0.00441645,0.0005
2.5594,-0.0147327,0.0005
2.17445,-0.00709748,0.0005
2.62117,-0.083547,0.0005
2.17836,-0.0488322,0.0005
2.34629,-0.0621363,0.0005
2.59755,-0.00384226,0.0005
2.63497,-0.0294174,0.0005
2.98108,-0.084961,0.0005
2.99166,-0.0941305,0.0005
2.59202,-0.0212482,0.0005
2.6688,-0.0711541,0.0005
2.43609,-0.013025,0.0005
2.91191,-0.0453139,0.0005
2.94101,-0.0378195,0.0005
2.69559,-0.0357813,0.0005
2.22103,-0.0285613,0.0005
2.72011,-0.0773093,0.0005
2.65642,-0.0203057,0.0005
2.5137,-0.0841013,0.0005
2.94655,-0.0627276,0.0005
2.40497,-0.0849274,0.0005
2.33037,-0.0977354,0.0005
2.39402,-0.0528038,0.0005
2.23377,-0.0958136,0.0005
2.86522,-0.0476355,0.0005
2.94261,-0.0931702,0.0005
2.87621,-0.0766811,0.0005
2.29526,-0.0356735,0.0005
2.37876,-0.0433102,0.0005
2.33163,-0.0137756,0.0005
2.16131,-0.0314907,0.0005
2.10131,-0.0547572,0.0005
2.05695,-0.0823009,0.0005
2.67858,-0.027336,0.0005
2.66096,-0.0255793,0.0005
2.78336,-0.0953754,0.0005
2.98446,-0.0727011,0.0005
2.11538,-0.00534083,0.0005
2.56371,-0.0394328,0.0005
2.80358,-0.0740673,0.0005
2.72088,-0.097112,0.0005
2.19415,-0.0511356,0.0005
2.02931,-0.00886771,0.0005
2.1016,-0.00411955,0.0005
2.83613,-0.0544095,0.0005
2.39481,-0.0709275,0.0005
2.86847,-0.037324,0.0005
2.85777,-0.0237085,0.0005
2.51793,-0.0843199,0.0005
2.74105,-0.023928,0.0005
2.90468,-0.078461,0.0005
2.53703,-0.090611,0.0005
2.40362,-0.0967737,0.0005
2.81569,-0.0361623,0.0005
2.05344,-0.0246744,0.0005
2.46335,-0.0771064,0.0005
2.42368,-0.028217,0.0005
2.12911,-0.00623161,0.0005
2.93904,-0.0155662,0.0005
2.01819,-0.0853393,0.0005
2.73265,-0.0356173,0.0005
2.30462,-0.00563604,0.0005
2.42301,-0.00498977,0.0005
2.24522,-0.0835845,0.0005
2.65864,-0.0617852,0.0005
2.6037,-0.0152573,0.0005
2.59556,-0.0518977,0.0005
2.50485,-0.0665032,0.0005
2.94901,-0.0328374,0.0005
2.36418,-0.00660067,0.0005
2.60042,-0.0383605,0.0005
2.82172,-0.0439684,0.0005
2.16051,-0.0943263,0.0005
2.82701,-0.0183517,0.0005
2.52208,-0.064055,0.0005
2.03714,-0.0213225,0.0005
2.35361,-0.0632129,0.0005
2.52577,-0.0179723,0.0005
2.72139,-0.0314507,0.0005
2.95432,-0.0830955,0.0005
2.77896,-0.0759916,0.0005
2.84092,-0.053605,0.0005
2.56049,-0.020026,0.0005
2.6967,-0.0481261,0.0005
2.44276,-0.0143427,0.0005
2.31319,-0.0120679,0.0005
2.88879,-0.0040533,0.0005
2.22567,-0.000680842,0.0005
2.43683,-0.0721141,0.0005
2.44826,-0.0978428,0.0005
2.8547,-0.0532436,0.0005
2.6391,-0.0640827,0.0005
2.30336,-0.0119693,0.0005
2.27069,-0.0968185,0.0005
2.27344,-0.0935689,0.0005
2.4984,-0.0565359,0.0005
2.49383,-0.0212273,0.0005
2.92328,-0.00600526,0.0005
2.27423,-0.0800628,0.0005
2.06777,-0.0204917,0.0005
2.7087,-0.0773103,0.0005
2.89282,-0.0508974,0.0005
2.27569,-0.0801214,0.0005
2.12858,-0.0538129,0.0005
2.89186,-0.0253872,0.0005
2.06999,-0.0105993,0.0005
2.43146,-0.0422045,0.0005
2.51963,-0.0461724,0.0005
2.17693,-0.0440924,0.0005
2.68585,-0.0882467,0.0005
2.57894,-0.0763964,0.0005
2.54672,-0.0120153,0.0005
2.1834,-0.069562,0.0005
2.66665,-0.0845505,0.0005
2.33404,-0.0201806,0.0005
2.81172,-0.0725599,0.0005
2.22342,-0.0651694,0.0005
2.46782,-0.0317657,0.0005
2.432,-0.0639562,0.0005
2.85895,-0.0756144,0.0005
2.53256,-0.0738578,0.0005
2.63061,-0.0563627,0.0005
2.6184,-0.00749904,0.0005
2.4119,-0.0760857,0.0005
2.62624,-0.0126686,0.0005
2.94702,-0.0222257,0.0005
2.89297,-0.0385229,0.0005
2.50996,-0.0590064,0.0005
2.48914,-0.0243892,0.0005
2.90927,-0.059916,0.0005
2.54066,-0.019383,0.0005
2.28632,-0.0370175,0.0005
2.25137,-0.0668299,0.0005
2.87943,-0.0893334,0.0005
2.90212,-0.0473688,0.0005
2.68068,-0.0295636,0.0005
2.90476,-0.00136166,0.0005
2.42119,-0.09987,0.0005
2.61045,-0.0795665,0.0005
2.14685,-0.0348765,0.0005
2.45855,-0.0120591,0.0005
2.05737,-0.096222,0.0005
2.4494,-0.0475895,0.0005
2.46107,-0.0135561,0.0005
2.60656,-0.0810135,0.0005
2.39611,-0.0823059,0.0005
2.21207,-0.0366336,0.0005
2.87567,-0.011364,0.0005
2.20733,-0.099759,0.0005
2.58628,-0.0975531,0.0005
2.22887,-0.0766293,0.0005
2.22109,-0.0225577,0.0005
2.9797,-0.0227421,0.0005
2.59059,-0.0565722,0.0005
2.07646,-0.0572204,0.0005
2.70945,-0.097571,0.0005
2.5656,-0.0410931,0.0005
2.72199,-0.0500789,0.0005
2.47145,-0.0866359,0.0005
2.39506,-0.0676455,0.0005
2.98592,-0.0773679,0.0005
2.27912,-0.070271,0.0005
2.66309,-0.0626879,0.0005
2.2259,-0.0818971,0.0005
2.66609,-0.00952423,0.0005
2.55499,-0.0853036,0.0005
2.93119,-0.0465145,0.0005
2.10474,-0.0315813,0.0005
2.90031,-0.0573088,0.0005
2.77876,-0.0254962,0.0005
2.63864,-0.0431526,0.0005
2.32942,-0.08077,0.0005
2.67435,-0.071833,0.0005
2.05422,-0.068871,0.0005
2.39278,-0.0247887,0.0005
2.54266,-0.00121643,0.0005
2.9798,-0.0614059,0.0005
2.3376,-0.00158505,0.0005
2.0998,-0.0657747,0.0005
2.47436,-0.0216593,0.0005
2.10347,-0.0320209,0.0005
2.9451,-0.098594,0.0005
2.40457,-0.00569369,0.0005
2.52265,-0.0745344,0.0005
2.29578,-0.0805379,0.0005
2.35424,-0.0179019,0.0005
2.75522,-0.0469923,0.0005
2.35669,-0.0562439,0.0005
2.90602,-0.0387374,0.0005
2.98291,-0.0967018,0.0005
2.82029,-0.0401769,0.0005
2.96454,-0.0604112,0.0005
2.57376,-0.00866806,0.0005
2.9616,-0.0366171,0.0005
2.92741,-0.0884306,0.0005
2.09337,-0.0577155,0.0005
2.80841,-0.0249197,0.0005
2.41052,-0.0915002,0.0005
2.51331,-0.0166793,0.0005
2.29949,-0.0945226,0.0005
2.99911,-0.0968632,0.0005
2.08238,-0.0722916,0.0005
2.65597,-0.016083,0.0005
2.40949,-0.0386332,0.0005
2.1969,-0.099972,0.0005
2.48071,-0.00450222,0.0005
2.21498,-5.71998e-05,0.0005
2.10299,-0.0189457,0.0005
2.84153,-0.0440101,0.0005
2.72978,-0.024983,0.0005
2.14314,-0.0722969,0.0005
2.41861,-0.0692496,0.0005
2.26144,-0.0530498,0.0005
2.68337,-0.0933117,0.0005
2.35802,-0.0318402,0.0005
2.70807,-0.036487,0.0005
2.54439,-0.0327494,0.0005
2.45409,-0.0496554,0.0005
2.62383,-0.0902119,0.0005
2.06732,-0.0752864,0.0005
2.48439,-0.0939379,0.0005
2.58669,-0.0154279,0.0005
2.99252,-0.00655983,0.0005
2.14391,-0.0199264,0.0005
2.20529,-0.00536781,0.0005
2.28896,-0.0656824,0.0005
2.52134,-0.0441974,0.0005
2.02366,-0.00939677,0.0005
2.79739,-0.0282153,0.0005
2.81113,-0.0589665,0.0005
2.37949,-0.01294,0.0005
2.15079,-0.00429418,0.0005
2.67619,-0.0715299,0.0005
2.36387,-0.0112213,0.0005
2.42221,-0.0637557,0.0005
2.55513,-0.0837276,0.0005
2.13192,-0.030245,0.0005
2.7293,-0.0600426,0.0005
2.63673,-0.060696,0.0005
2.90075,-0.0362768,0.0005
2.12651,-0.0231918,0.0005
2.66536,-0.0989293,0.0005
2.9499,-0.030398,0.0005
2.00667,-0.0994194,0.0005
2.32028,-0.0970151,0.0005
2.14054,-0.0694897,0.0005
2.2898,-0.0581858,0.0005
2.84529,-0.0284175,0.0005
2.7221,-0.0063872,0.0005
2.82408,-0.0652183,0.0005
2.0771,-0.0446756,0.0005
2.72992,-0.0637277,0.0005
2.29606,-0.0951405,0.0005
2.69046,-0.0139683,0.0005
2.78943,-0.0147807,0.0005
2.16466,-0.0585138,0.0005
2.12603,-0.00375694,0.0005
2.69089,-0.0379791,0.0005
2.88995,-0.0768375,0.0005
2.26444,-0.0922593,0.0005
2.61243,-0.0203278,0.0005
2.0654,-0.00712073,0.0005
2.45495,-0.0894142,0.0005
2.07107,-0.0975628,0.0005
2.04857,-0.0310912,0.0005
2.32704,-0.0688095,0.0005
2.32564,-0.0787913,0.0005
2.79679,-0.0750038,0.0005
2.66162,-0.00961751,0.0005
2.56279,-0.00375877,0.0005
2.13854,-0.0184504,0.0005
2.61835,-0.00538548,0.0005
2.42029,-0.0264822,0.0005
2.83221,-0.000840978,0.0005
2.22037,-0.0575475,0.0005
2.09579,-0.088206,0.0005
2.62608,-0.0788619,0.0005
2.21425,-0.0837308,0.0005
2.67874,-0.0173677,0.0005
2.85525,-0.00709852,0.0005
2.514,-0.0785977,0.0005
2.41907,-0.0689192,0.0005
2.55499,-0.0902878,0.0005
2.31648,-0.0214513,0.0005
2.15446,-0.0501606,0.0005
2.87235,-0.0797354,0.0005
2.90779,-0.00724653,0.0005
2.09256,-0.00412374,0.0005
2.80535,-0.0317285,0.0005
2.95024,-0.0589213,0.0005
2.33757,-0.0951375,0.0005
2.96089,-0.0933409,0.0005
2.90212,-0.0700489,0.0005
2.78824,-0.0338121,0.0005
2.24606,-0.0754628,0.0005
2.73804,-0.00898386,0.0005
2.39729,-0.0407286,0.0005
2.52141,-0.0471304,0.0005
2.36527,-0.0848796,0.0005
2.21342,-0.0956247,0.0005
2.30132,-0.0276432,0.0005
2.54455,-0.00492477,0.0005
2.45714,-0.0369972,0.0005
2.78404,-0.0172463,0.0005
2.35392,-0.0872013,0.0005
2.44115,-0.0309672,0.0005
2.97075,-0.099814,0.0005
2.64608,-0.077684,0.0005
2.53746,-0.0653752,0.0005
2.50329,-0.00767283,0.0005
2.34413,-0.0751208,0.0005
2.11263,-0.0597026,0.0005
2.18354,-0.0511041,0.0005
2.17538,-0.0184518,0.0005
2.65928,-0.0482283,0.0005
2.38501,-0.01483,0.0005
2.02006,-0.0772678,0.0005
2.67895,-0.0880138,0.0005
2.64042,-0.0962332,0.0005
2.06902,-0.0758558,0.0005
2.98529,-0.0881111,0.0005
2.94117,-0.0433727,0.0005
2.16173,-0.0241253,0.0005
2.14651,-0.0497996,0.0005
2.41946,-0.0693802,0.0005
2.5144,-0.0794073,0.0005
2.99322,-0.0581655,0.0005
2.25954,-0.0493912,0.0005
2.04141,-0.0276422,0.0005
2.45746,-0.0127139,0.0005
2.47112,-0.0193337,0.0005
2.14972,-0.0567303,0.0005
2.11764,-0.0500637,0.0005
2.23442,-0.0518589,0.0005
2.31766,-0.0477415,0.0005
2.57827,-0.0293104,0.0005
2.07285,-0.0387792,0.0005
2.54138,-0.0484261,0.0005
2.62753,-0.055677,0.0005
2.27009,-0.0438738,0.0005
2.05694,-0.030411,0.0005
2.43391,-0.0291422,0.0005
2.88245,-0.0416741,0.0005
2.02772,-0.0201898,0.0005
2.00529,-0.0224687,0.0005
2.45279,-0.0664215,0.0005
2.75291,-0.0896061,0.0005
2.81787,-0.0432966,0.0005
2.01413,-0.0328987,0.0005
2.48072,-0.0173621,0.0005
2.26754,-0.0148045,0.0005
2.82718,-0.0301673,0.0005
2.52848,-0.0443238,0.0005
2.00887,-0.0902629,0.0005
2.7374,-0.0529574,0.0005
2.72909,-0.0425421,0.0005
2.6757,-0.0194059,0.0005
2.95723,-0.0951718,0.0005
2.67731,-0.021813,0.0005
2.84566,-0.00330633,0.0005
